SKU;Tamanho Pedido;Loja;Data da Venda;Marca;Preco
HL1015;3;Curitiba;22/08/2017;Sony;R$ 700,00
HL1012;3;Recife;22/08/2017;Dell;R$ 5.500,00
HL1001;3;Nova Iguacu;22/08/2017;LG;R$ 2.600,00
HL1009;5;Sao Paulo;22/08/2017;Motorola;R$ 1.400,00
HL1003;5;Salvador;22/08/2017;Samsung;R$ 4.500,00
HL1006;5;Curitiba;22/08/2017;Samsung;R$ 1.400,00
HL1020;5;Rio de Janeiro;23/08/2017;Motorola;R$ 1.500,00
HL1007;5;Sao Paulo;23/08/2017;Dell;R$ 2.300,00
HL1009;4;Sao Paulo;23/08/2017;Motorola;R$ 1.400,00
HL1001;1;Goiania;23/08/2017;LG;R$ 2.600,00
HL1007;3;Rio de Janeiro;23/08/2017;Dell;R$ 2.300,00
HL1005;4;Porto Alegre;23/08/2017;Canon;R$ 1.500,00
HL1001;5;Campinas;23/08/2017;LG;R$ 2.600,00
HL1010;4;Sao Paulo;23/08/2017;Apple;R$ 1.900,00
HL1007;1;Belo Horizonte;23/08/2017;Dell;R$ 2.300,00
HL1008;2;Rio de Janeiro;23/08/2017;Philco;R$ 2.000,00
HL1021;4;Sao Paulo;23/08/2017;Samsung;R$ 3.000,00
HL1001;4;Fortaleza;23/08/2017;LG;R$ 2.600,00
HL1007;5;Rio de Janeiro;23/08/2017;Dell;R$ 2.300,00
HL1005;5;Nova Iguacu;23/08/2017;Canon;R$ 1.500,00
HL1003;2;Recife;23/08/2017;Samsung;R$ 4.500,00
HL1009;5;Guarulhos;23/08/2017;Motorola;R$ 1.400,00
HL1018;2;Goiania;23/08/2017;Xiaomi;R$ 1.200,00
HL1015;1;Campinas;24/08/2017;Sony;R$ 700,00
HL1024;3;Sao Paulo;24/08/2017;Acer;R$ 2.400,00
HL1010;1;Fortaleza;24/08/2017;Apple;R$ 1.900,00
HL1024;4;Salvador;24/08/2017;Acer;R$ 2.400,00
HL1019;2;Salvador;24/08/2017;Apple;R$ 6.500,00
HL1010;3;Goiania;24/08/2017;Apple;R$ 1.900,00
HL1008;4;Sao Paulo;24/08/2017;Philco;R$ 2.000,00
HL1007;5;Sao Paulo;24/08/2017;Dell;R$ 2.300,00
HL1020;1;Goiania;24/08/2017;Motorola;R$ 1.500,00
HL1019;4;Guarulhos;24/08/2017;Apple;R$ 6.500,00
HL1013;5;Recife;24/08/2017;Nikon;R$ 1.550,00
HL1018;1;Belo Horizonte;24/08/2017;Xiaomi;R$ 1.200,00
HL1006;1;Sao Paulo;24/08/2017;Samsung;R$ 1.400,00
HL1015;3;Fortaleza;24/08/2017;Sony;R$ 700,00
HL1003;2;Sao Paulo;24/08/2017;Samsung;R$ 4.500,00
HL1015;1;Sao Paulo;24/08/2017;Sony;R$ 700,00
HL1002;4;Goiania;24/08/2017;Apple;R$ 2.500,00
HL1007;3;Sao Paulo;24/08/2017;Dell;R$ 2.300,00
HL1009;4;Recife;25/08/2017;Motorola;R$ 1.400,00
HL1012;1;Fortaleza;25/08/2017;Dell;R$ 5.500,00
HL1012;5;Guarulhos;25/08/2017;Dell;R$ 5.500,00
HL1005;4;Campinas;25/08/2017;Canon;R$ 1.500,00
HL1005;3;Recife;25/08/2017;Canon;R$ 1.500,00
HL1010;2;Belo Horizonte;25/08/2017;Apple;R$ 1.900,00
HL1015;5;Salvador;25/08/2017;Sony;R$ 700,00
HL1015;4;Salvador;25/08/2017;Sony;R$ 700,00
HL1020;1;Recife;25/08/2017;Motorola;R$ 1.500,00
HL1015;1;Rio de Janeiro;25/08/2017;Sony;R$ 700,00
HL1016;1;Campinas;25/08/2017;Samsung;R$ 1.450,00
HL1007;3;Niteroi;25/08/2017;Dell;R$ 2.300,00
HL1005;4;Guarulhos;25/08/2017;Canon;R$ 1.500,00
HL1013;3;Campinas;25/08/2017;Nikon;R$ 1.550,00
HL1001;2;Porto Alegre;25/08/2017;LG;R$ 2.600,00
HL1021;4;Rio de Janeiro;25/08/2017;Samsung;R$ 3.000,00
HL1005;2;Fortaleza;25/08/2017;Canon;R$ 1.500,00
HL1023;5;Sao Paulo;25/08/2017;Samsung;R$ 1.500,00
HL1012;2;Rio de Janeiro;25/08/2017;Dell;R$ 5.500,00
HL1005;4;Recife;25/08/2017;Canon;R$ 1.500,00
HL1010;4;Fortaleza;26/08/2017;Apple;R$ 1.900,00
HL1013;4;Recife;26/08/2017;Nikon;R$ 1.550,00
HL1006;1;Curitiba;26/08/2017;Samsung;R$ 1.400,00
HL1007;1;Sao Paulo;26/08/2017;Dell;R$ 2.300,00
HL1002;1;Sao Paulo;26/08/2017;Apple;R$ 2.500,00
HL1015;3;Fortaleza;26/08/2017;Sony;R$ 700,00
HL1023;3;Belo Horizonte;26/08/2017;Samsung;R$ 1.500,00
HL1009;2;Porto Alegre;26/08/2017;Motorola;R$ 1.400,00
HL1015;3;Recife;26/08/2017;Sony;R$ 700,00
HL1010;3;Goiania;26/08/2017;Apple;R$ 1.900,00
HL1020;4;Rio de Janeiro;26/08/2017;Motorola;R$ 1.500,00
HL1024;3;Porto Alegre;26/08/2017;Acer;R$ 2.400,00
HL1002;2;Salvador;26/08/2017;Apple;R$ 2.500,00
HL1023;3;Belo Horizonte;26/08/2017;Samsung;R$ 1.500,00
HL1013;1;Guarulhos;26/08/2017;Nikon;R$ 1.550,00
HL1002;4;Guarulhos;26/08/2017;Apple;R$ 2.500,00
HL1018;3;Belo Horizonte;26/08/2017;Xiaomi;R$ 1.200,00
HL1001;5;Guarulhos;27/08/2017;LG;R$ 2.600,00
HL1010;1;Campinas;27/08/2017;Apple;R$ 1.900,00
HL1021;2;Rio de Janeiro;27/08/2017;Samsung;R$ 3.000,00
HL1009;2;Salvador;27/08/2017;Motorola;R$ 1.400,00
HL1003;1;Recife;27/08/2017;Samsung;R$ 4.500,00
HL1017;5;Salvador;27/08/2017;Samsung;R$ 5.200,00
HL1007;1;Rio de Janeiro;27/08/2017;Dell;R$ 2.300,00
HL1015;1;Campinas;27/08/2017;Sony;R$ 700,00
HL1006;2;Rio de Janeiro;27/08/2017;Samsung;R$ 1.400,00
HL1015;5;Curitiba;27/08/2017;Sony;R$ 700,00
HL1009;4;Salvador;27/08/2017;Motorola;R$ 1.400,00
HL1023;3;Recife;27/08/2017;Samsung;R$ 1.500,00
HL1015;3;Rio de Janeiro;27/08/2017;Sony;R$ 700,00
HL1001;4;Campinas;27/08/2017;LG;R$ 2.600,00
HL1007;1;Recife;27/08/2017;Dell;R$ 2.300,00
HL1003;4;Recife;27/08/2017;Samsung;R$ 4.500,00
HL1012;4;Guarulhos;27/08/2017;Dell;R$ 5.500,00
HL1006;1;Belo Horizonte;27/08/2017;Samsung;R$ 1.400,00
HL1024;1;Goiania;27/08/2017;Acer;R$ 2.400,00
HL1005;1;Recife;27/08/2017;Canon;R$ 1.500,00
HL1008;5;Campinas;27/08/2017;Philco;R$ 2.000,00
HL1008;2;Rio de Janeiro;28/08/2017;Philco;R$ 2.000,00
HL1015;1;Campinas;28/08/2017;Sony;R$ 700,00
HL1024;1;Salvador;28/08/2017;Acer;R$ 2.400,00
HL1005;5;Campinas;28/08/2017;Canon;R$ 1.500,00
HL1015;2;Porto Alegre;28/08/2017;Sony;R$ 700,00
HL1018;3;Salvador;28/08/2017;Xiaomi;R$ 1.200,00
HL1001;1;Sao Paulo;28/08/2017;LG;R$ 2.600,00
HL1018;3;Recife;28/08/2017;Xiaomi;R$ 1.200,00
HL1006;3;Nova Iguacu;28/08/2017;Samsung;R$ 1.400,00
HL1015;3;Salvador;28/08/2017;Sony;R$ 700,00
HL1023;3;Recife;28/08/2017;Samsung;R$ 1.500,00
HL1019;5;Fortaleza;28/08/2017;Apple;R$ 6.500,00
HL1015;5;Campinas;28/08/2017;Sony;R$ 700,00
HL1001;5;Rio de Janeiro;28/08/2017;LG;R$ 2.600,00
HL1015;4;Sao Paulo;28/08/2017;Sony;R$ 700,00
HL1013;4;Belo Horizonte;28/08/2017;Nikon;R$ 1.550,00
HL1003;2;Fortaleza;28/08/2017;Samsung;R$ 4.500,00
HL1007;5;Campinas;28/08/2017;Dell;R$ 2.300,00
HL1018;5;Belo Horizonte;28/08/2017;Xiaomi;R$ 1.200,00
HL1009;2;Porto Alegre;29/08/2017;Motorola;R$ 1.400,00
HL1007;5;Sao Paulo;29/08/2017;Dell;R$ 2.300,00
HL1001;5;Porto Alegre;29/08/2017;LG;R$ 2.600,00
HL1018;3;Porto Alegre;29/08/2017;Xiaomi;R$ 1.200,00
HL1020;3;Guarulhos;29/08/2017;Motorola;R$ 1.500,00
HL1024;5;Porto Alegre;29/08/2017;Acer;R$ 2.400,00
HL1007;5;Curitiba;29/08/2017;Dell;R$ 2.300,00
HL1001;4;Sao Paulo;29/08/2017;LG;R$ 2.600,00
HL1023;3;Sao Paulo;29/08/2017;Samsung;R$ 1.500,00
HL1001;2;Salvador;29/08/2017;LG;R$ 2.600,00
HL1018;5;Recife;29/08/2017;Xiaomi;R$ 1.200,00
HL1020;5;Sao Paulo;29/08/2017;Motorola;R$ 1.500,00
HL1018;2;Recife;29/08/2017;Xiaomi;R$ 1.200,00
HL1020;5;Fortaleza;29/08/2017;Motorola;R$ 1.500,00
HL1018;3;Campinas;29/08/2017;Xiaomi;R$ 1.200,00
HL1015;5;Guarulhos;29/08/2017;Sony;R$ 700,00
HL1003;5;Salvador;29/08/2017;Samsung;R$ 4.500,00
HL1003;3;Rio de Janeiro;29/08/2017;Samsung;R$ 4.500,00
HL1018;1;Goiania;29/08/2017;Xiaomi;R$ 1.200,00
HL1015;3;Recife;30/08/2017;Sony;R$ 700,00
HL1008;2;Guarulhos;30/08/2017;Philco;R$ 2.000,00
HL1009;2;Fortaleza;30/08/2017;Motorola;R$ 1.400,00
HL1009;4;Porto Alegre;30/08/2017;Motorola;R$ 1.400,00
HL1003;5;Recife;30/08/2017;Samsung;R$ 4.500,00
HL1015;2;Goiania;30/08/2017;Sony;R$ 700,00
HL1001;3;Niteroi;30/08/2017;LG;R$ 2.600,00
HL1023;3;Goiania;30/08/2017;Samsung;R$ 1.500,00
HL1001;5;Nova Iguacu;30/08/2017;LG;R$ 2.600,00
HL1002;5;Belo Horizonte;30/08/2017;Apple;R$ 2.500,00
HL1001;2;Niteroi;30/08/2017;LG;R$ 2.600,00
HL1009;3;Porto Alegre;30/08/2017;Motorola;R$ 1.400,00
HL1021;1;Sao Paulo;30/08/2017;Samsung;R$ 3.000,00
HL1001;3;Sao Paulo;30/08/2017;LG;R$ 2.600,00
HL1015;4;Recife;30/08/2017;Sony;R$ 700,00
HL1001;1;Porto Alegre;30/08/2017;LG;R$ 2.600,00
HL1008;2;Porto Alegre;30/08/2017;Philco;R$ 2.000,00
HL1019;2;Recife;31/08/2017;Apple;R$ 6.500,00
HL1018;1;Rio de Janeiro;31/08/2017;Xiaomi;R$ 1.200,00
HL1001;1;Guarulhos;31/08/2017;LG;R$ 2.600,00
HL1020;4;Curitiba;31/08/2017;Motorola;R$ 1.500,00
HL1015;3;Sao Paulo;31/08/2017;Sony;R$ 700,00
HL1024;2;Rio de Janeiro;31/08/2017;Acer;R$ 2.400,00
HL1015;5;Salvador;31/08/2017;Sony;R$ 700,00
HL1012;1;Belo Horizonte;31/08/2017;Dell;R$ 5.500,00
HL1018;5;Sao Paulo;31/08/2017;Xiaomi;R$ 1.200,00
HL1021;3;Rio de Janeiro;31/08/2017;Samsung;R$ 3.000,00
HL1007;2;Campinas;31/08/2017;Dell;R$ 2.300,00
HL1001;3;Fortaleza;31/08/2017;LG;R$ 2.600,00
HL1015;3;Fortaleza;31/08/2017;Sony;R$ 700,00
HL1021;2;Belo Horizonte;31/08/2017;Samsung;R$ 3.000,00
HL1023;2;Fortaleza;31/08/2017;Samsung;R$ 1.500,00
HL1002;4;Sao Paulo;31/08/2017;Apple;R$ 2.500,00
HL1001;1;Fortaleza;31/08/2017;LG;R$ 2.600,00
HL1005;4;Belo Horizonte;31/08/2017;Canon;R$ 1.500,00
HL1002;3;Recife;31/08/2017;Apple;R$ 2.500,00
HL1022;1;Rio de Janeiro;31/08/2017;Apple;R$ 750,00
HL1018;5;Rio de Janeiro;31/08/2017;Xiaomi;R$ 1.200,00
HL1009;4;Fortaleza;31/08/2017;Motorola;R$ 1.400,00
HL1008;5;Porto Alegre;31/08/2017;Philco;R$ 2.000,00
HL1019;1;Salvador;31/08/2017;Apple;R$ 6.500,00
HL1020;1;Rio de Janeiro;31/08/2017;Motorola;R$ 1.500,00
HL1001;1;Curitiba;31/08/2017;LG;R$ 2.600,00
HL1002;1;Curitiba;01/09/2017;Apple;R$ 2.500,00
HL1014;1;Recife;01/09/2017;Samsung;R$ 1.100,00
HL1004;5;Recife;01/09/2017;Apple;R$ 1.750,00
HL1009;4;Fortaleza;01/09/2017;Motorola;R$ 1.400,00
HL1012;2;Rio de Janeiro;01/09/2017;Dell;R$ 5.500,00
HL1023;2;Curitiba;01/09/2017;Samsung;R$ 1.500,00
HL1001;4;Guarulhos;01/09/2017;LG;R$ 2.600,00
HL1002;3;Belo Horizonte;01/09/2017;Apple;R$ 2.500,00
HL1013;4;Curitiba;01/09/2017;Nikon;R$ 1.550,00
HL1001;5;Porto Alegre;01/09/2017;LG;R$ 2.600,00
HL1001;3;Salvador;01/09/2017;LG;R$ 2.600,00
HL1010;4;Salvador;01/09/2017;Apple;R$ 1.900,00
HL1002;5;Campinas;01/09/2017;Apple;R$ 2.500,00
HL1021;3;Guarulhos;01/09/2017;Samsung;R$ 3.000,00
HL1008;1;Rio de Janeiro;01/09/2017;Philco;R$ 2.000,00
HL1001;2;Salvador;01/09/2017;LG;R$ 2.600,00
HL1021;2;Campinas;01/09/2017;Samsung;R$ 3.000,00
HL1008;1;Goiania;01/09/2017;Philco;R$ 2.000,00
HL1019;2;Rio de Janeiro;01/09/2017;Apple;R$ 6.500,00
HL1003;1;Belo Horizonte;01/09/2017;Samsung;R$ 4.500,00
HL1015;3;Porto Alegre;01/09/2017;Sony;R$ 700,00
HL1002;3;Salvador;02/09/2017;Apple;R$ 2.500,00
HL1012;3;Rio de Janeiro;02/09/2017;Dell;R$ 5.500,00
HL1009;2;Guarulhos;02/09/2017;Motorola;R$ 1.400,00
HL1004;3;Belo Horizonte;02/09/2017;Apple;R$ 1.750,00
HL1005;4;Salvador;02/09/2017;Canon;R$ 1.500,00
HL1013;2;Rio de Janeiro;02/09/2017;Nikon;R$ 1.550,00
HL1013;3;Rio de Janeiro;02/09/2017;Nikon;R$ 1.550,00
HL1018;3;Recife;02/09/2017;Xiaomi;R$ 1.200,00
HL1007;4;Salvador;02/09/2017;Dell;R$ 2.300,00
HL1001;4;Recife;02/09/2017;LG;R$ 2.600,00
HL1018;5;Recife;02/09/2017;Xiaomi;R$ 1.200,00
HL1015;2;Sao Paulo;02/09/2017;Sony;R$ 700,00
HL1001;2;Salvador;02/09/2017;LG;R$ 2.600,00
HL1009;1;Rio de Janeiro;02/09/2017;Motorola;R$ 1.400,00
HL1009;2;Porto Alegre;02/09/2017;Motorola;R$ 1.400,00
HL1022;3;Nova Iguacu;02/09/2017;Apple;R$ 750,00
HL1015;2;Niteroi;02/09/2017;Sony;R$ 700,00
HL1014;4;Belo Horizonte;02/09/2017;Samsung;R$ 1.100,00
HL1021;3;Salvador;02/09/2017;Samsung;R$ 3.000,00
HL1005;5;Recife;02/09/2017;Canon;R$ 1.500,00
HL1023;1;Sao Paulo;02/09/2017;Samsung;R$ 1.500,00
HL1023;4;Porto Alegre;02/09/2017;Samsung;R$ 1.500,00
HL1023;2;Rio de Janeiro;03/09/2017;Samsung;R$ 1.500,00
HL1019;2;Sao Paulo;03/09/2017;Apple;R$ 6.500,00
HL1018;4;Salvador;03/09/2017;Xiaomi;R$ 1.200,00
HL1015;3;Sao Paulo;03/09/2017;Sony;R$ 700,00
HL1008;1;Rio de Janeiro;03/09/2017;Philco;R$ 2.000,00
HL1005;5;Rio de Janeiro;03/09/2017;Canon;R$ 1.500,00
HL1007;4;Guarulhos;03/09/2017;Dell;R$ 2.300,00
HL1021;3;Recife;03/09/2017;Samsung;R$ 3.000,00
HL1005;3;Campinas;03/09/2017;Canon;R$ 1.500,00
HL1001;3;Guarulhos;03/09/2017;LG;R$ 2.600,00
HL1023;3;Recife;03/09/2017;Samsung;R$ 1.500,00
HL1015;3;Salvador;03/09/2017;Sony;R$ 700,00
HL1008;1;Fortaleza;03/09/2017;Philco;R$ 2.000,00
HL1005;2;Belo Horizonte;03/09/2017;Canon;R$ 1.500,00
HL1009;5;Porto Alegre;03/09/2017;Motorola;R$ 1.400,00
HL1024;3;Nova Iguacu;03/09/2017;Acer;R$ 2.400,00
HL1024;4;Belo Horizonte;03/09/2017;Acer;R$ 2.400,00
HL1013;3;Porto Alegre;04/09/2017;Nikon;R$ 1.550,00
HL1021;1;Recife;04/09/2017;Samsung;R$ 3.000,00
HL1012;2;Sao Paulo;04/09/2017;Dell;R$ 5.500,00
HL1018;4;Sao Paulo;04/09/2017;Xiaomi;R$ 1.200,00
HL1003;3;Goiania;04/09/2017;Samsung;R$ 4.500,00
HL1014;1;Sao Paulo;04/09/2017;Samsung;R$ 1.100,00
HL1001;5;Salvador;04/09/2017;LG;R$ 2.600,00
HL1012;3;Sao Paulo;04/09/2017;Dell;R$ 5.500,00
HL1018;5;Fortaleza;04/09/2017;Xiaomi;R$ 1.200,00
HL1009;2;Recife;04/09/2017;Motorola;R$ 1.400,00
HL1021;1;Belo Horizonte;04/09/2017;Samsung;R$ 3.000,00
HL1006;3;Curitiba;04/09/2017;Samsung;R$ 1.400,00
HL1015;4;Salvador;04/09/2017;Sony;R$ 700,00
HL1020;2;Sao Paulo;04/09/2017;Motorola;R$ 1.500,00
HL1015;3;Recife;04/09/2017;Sony;R$ 700,00
HL1006;3;Rio de Janeiro;04/09/2017;Samsung;R$ 1.400,00
HL1008;3;Sao Paulo;04/09/2017;Philco;R$ 2.000,00
HL1018;1;Sao Paulo;04/09/2017;Xiaomi;R$ 1.200,00
HL1005;3;Recife;04/09/2017;Canon;R$ 1.500,00
HL1019;1;Guarulhos;04/09/2017;Apple;R$ 6.500,00
HL1010;4;Nova Iguacu;04/09/2017;Apple;R$ 1.900,00
HL1001;3;Recife;04/09/2017;LG;R$ 2.600,00
HL1004;3;Curitiba;04/09/2017;Apple;R$ 1.750,00
HL1015;2;Sao Paulo;04/09/2017;Sony;R$ 700,00
HL1007;4;Salvador;04/09/2017;Dell;R$ 2.300,00
HL1013;2;Recife;04/09/2017;Nikon;R$ 1.550,00
HL1018;2;Recife;05/09/2017;Xiaomi;R$ 1.200,00
HL1001;3;Curitiba;05/09/2017;LG;R$ 2.600,00
HL1010;1;Sao Paulo;05/09/2017;Apple;R$ 1.900,00
HL1019;3;Rio de Janeiro;05/09/2017;Apple;R$ 6.500,00
HL1023;4;Rio de Janeiro;05/09/2017;Samsung;R$ 1.500,00
HL1018;4;Rio de Janeiro;05/09/2017;Xiaomi;R$ 1.200,00
HL1008;4;Fortaleza;05/09/2017;Philco;R$ 2.000,00
HL1013;5;Recife;05/09/2017;Nikon;R$ 1.550,00
HL1013;1;Recife;05/09/2017;Nikon;R$ 1.550,00
HL1020;4;Sao Paulo;05/09/2017;Motorola;R$ 1.500,00
HL1018;1;Sao Paulo;05/09/2017;Xiaomi;R$ 1.200,00
HL1015;1;Nova Iguacu;05/09/2017;Sony;R$ 700,00
HL1005;4;Sao Paulo;05/09/2017;Canon;R$ 1.500,00
HL1005;1;Goiania;05/09/2017;Canon;R$ 1.500,00
HL1024;4;Recife;05/09/2017;Acer;R$ 2.400,00
HL1018;1;Fortaleza;05/09/2017;Xiaomi;R$ 1.200,00
HL1001;1;Recife;05/09/2017;LG;R$ 2.600,00
HL1004;3;Sao Paulo;05/09/2017;Apple;R$ 1.750,00
HL1005;4;Sao Paulo;05/09/2017;Canon;R$ 1.500,00
HL1001;3;Sao Paulo;05/09/2017;LG;R$ 2.600,00
HL1021;5;Sao Paulo;05/09/2017;Samsung;R$ 3.000,00
HL1017;4;Salvador;05/09/2017;Samsung;R$ 5.200,00
HL1002;1;Campinas;05/09/2017;Apple;R$ 2.500,00
HL1009;1;Rio de Janeiro;05/09/2017;Motorola;R$ 1.400,00
HL1023;1;Sao Paulo;05/09/2017;Samsung;R$ 1.500,00
HL1012;3;Curitiba;06/09/2017;Dell;R$ 5.500,00
HL1018;1;Rio de Janeiro;06/09/2017;Xiaomi;R$ 1.200,00
HL1001;4;Salvador;06/09/2017;LG;R$ 2.600,00
HL1013;2;Guarulhos;06/09/2017;Nikon;R$ 1.550,00
HL1018;5;Recife;06/09/2017;Xiaomi;R$ 1.200,00
HL1021;5;Salvador;06/09/2017;Samsung;R$ 3.000,00
HL1007;5;Porto Alegre;06/09/2017;Dell;R$ 2.300,00
HL1024;5;Salvador;06/09/2017;Acer;R$ 2.400,00
HL1023;4;Sao Paulo;06/09/2017;Samsung;R$ 1.500,00
HL1002;2;Sao Paulo;06/09/2017;Apple;R$ 2.500,00
HL1009;5;Fortaleza;06/09/2017;Motorola;R$ 1.400,00
HL1011;1;Sao Paulo;06/09/2017;Samsung;R$ 2.000,00
HL1023;3;Nova Iguacu;06/09/2017;Samsung;R$ 1.500,00
HL1024;5;Porto Alegre;06/09/2017;Acer;R$ 2.400,00
HL1003;3;Curitiba;06/09/2017;Samsung;R$ 4.500,00
HL1024;4;Goiania;07/09/2017;Acer;R$ 2.400,00
HL1014;4;Fortaleza;07/09/2017;Samsung;R$ 1.100,00
HL1001;1;Campinas;07/09/2017;LG;R$ 2.600,00
HL1001;5;Porto Alegre;07/09/2017;LG;R$ 2.600,00
HL1007;3;Sao Paulo;07/09/2017;Dell;R$ 2.300,00
HL1006;1;Porto Alegre;07/09/2017;Samsung;R$ 1.400,00
HL1003;3;Belo Horizonte;07/09/2017;Samsung;R$ 4.500,00
HL1018;4;Rio de Janeiro;07/09/2017;Xiaomi;R$ 1.200,00
HL1005;3;Fortaleza;07/09/2017;Canon;R$ 1.500,00
HL1004;3;Campinas;07/09/2017;Apple;R$ 1.750,00
HL1015;1;Rio de Janeiro;07/09/2017;Sony;R$ 700,00
HL1002;3;Belo Horizonte;07/09/2017;Apple;R$ 2.500,00
HL1009;2;Sao Paulo;07/09/2017;Motorola;R$ 1.400,00
HL1015;1;Sao Paulo;08/09/2017;Sony;R$ 700,00
HL1023;1;Sao Paulo;08/09/2017;Samsung;R$ 1.500,00
HL1019;3;Fortaleza;08/09/2017;Apple;R$ 6.500,00
HL1010;5;Sao Paulo;08/09/2017;Apple;R$ 1.900,00
HL1001;5;Sao Paulo;08/09/2017;LG;R$ 2.600,00
HL1005;3;Niteroi;08/09/2017;Canon;R$ 1.500,00
HL1023;4;Sao Paulo;08/09/2017;Samsung;R$ 1.500,00
HL1018;2;Rio de Janeiro;08/09/2017;Xiaomi;R$ 1.200,00
HL1015;5;Guarulhos;08/09/2017;Sony;R$ 700,00
HL1007;5;Recife;08/09/2017;Dell;R$ 2.300,00
HL1002;3;Sao Paulo;08/09/2017;Apple;R$ 2.500,00
HL1002;4;Goiania;08/09/2017;Apple;R$ 2.500,00
HL1009;5;Fortaleza;08/09/2017;Motorola;R$ 1.400,00
HL1015;2;Goiania;08/09/2017;Sony;R$ 700,00
HL1018;3;Fortaleza;08/09/2017;Xiaomi;R$ 1.200,00
HL1005;3;Belo Horizonte;08/09/2017;Canon;R$ 1.500,00
HL1012;2;Rio de Janeiro;08/09/2017;Dell;R$ 5.500,00
HL1018;5;Curitiba;08/09/2017;Xiaomi;R$ 1.200,00
HL1007;2;Recife;08/09/2017;Dell;R$ 2.300,00
HL1015;2;Recife;08/09/2017;Sony;R$ 700,00
HL1018;1;Nova Iguacu;08/09/2017;Xiaomi;R$ 1.200,00
HL1020;5;Recife;08/09/2017;Motorola;R$ 1.500,00
HL1012;5;Rio de Janeiro;08/09/2017;Dell;R$ 5.500,00
HL1005;2;Sao Paulo;08/09/2017;Canon;R$ 1.500,00
HL1001;2;Fortaleza;08/09/2017;LG;R$ 2.600,00
HL1007;1;Curitiba;08/09/2017;Dell;R$ 2.300,00
HL1006;4;Sao Paulo;08/09/2017;Samsung;R$ 1.400,00
HL1023;5;Curitiba;09/09/2017;Samsung;R$ 1.500,00
HL1001;1;Rio de Janeiro;09/09/2017;LG;R$ 2.600,00
HL1019;3;Fortaleza;09/09/2017;Apple;R$ 6.500,00
HL1023;1;Salvador;09/09/2017;Samsung;R$ 1.500,00
HL1021;3;Porto Alegre;09/09/2017;Samsung;R$ 3.000,00
HL1024;1;Rio de Janeiro;09/09/2017;Acer;R$ 2.400,00
HL1003;2;Belo Horizonte;09/09/2017;Samsung;R$ 4.500,00
HL1008;1;Rio de Janeiro;09/09/2017;Philco;R$ 2.000,00
HL1005;3;Salvador;09/09/2017;Canon;R$ 1.500,00
HL1018;3;Campinas;09/09/2017;Xiaomi;R$ 1.200,00
HL1015;5;Belo Horizonte;09/09/2017;Sony;R$ 700,00
HL1021;5;Porto Alegre;09/09/2017;Samsung;R$ 3.000,00
HL1002;4;Campinas;09/09/2017;Apple;R$ 2.500,00
HL1018;1;Porto Alegre;09/09/2017;Xiaomi;R$ 1.200,00
HL1007;1;Recife;09/09/2017;Dell;R$ 2.300,00
HL1001;4;Sao Paulo;09/09/2017;LG;R$ 2.600,00
HL1012;1;Porto Alegre;09/09/2017;Dell;R$ 5.500,00
HL1009;5;Sao Paulo;09/09/2017;Motorola;R$ 1.400,00
HL1015;3;Campinas;09/09/2017;Sony;R$ 700,00
HL1008;3;Recife;10/09/2017;Philco;R$ 2.000,00
HL1007;3;Sao Paulo;10/09/2017;Dell;R$ 2.300,00
HL1007;2;Recife;10/09/2017;Dell;R$ 2.300,00
HL1010;3;Fortaleza;10/09/2017;Apple;R$ 1.900,00
HL1020;4;Fortaleza;10/09/2017;Motorola;R$ 1.500,00
HL1020;1;Rio de Janeiro;10/09/2017;Motorola;R$ 1.500,00
HL1008;5;Recife;10/09/2017;Philco;R$ 2.000,00
HL1003;4;Campinas;10/09/2017;Samsung;R$ 4.500,00
HL1014;5;Sao Paulo;10/09/2017;Samsung;R$ 1.100,00
HL1001;5;Porto Alegre;10/09/2017;LG;R$ 2.600,00
HL1018;5;Sao Paulo;10/09/2017;Xiaomi;R$ 1.200,00
HL1001;5;Rio de Janeiro;10/09/2017;LG;R$ 2.600,00
HL1023;5;Sao Paulo;10/09/2017;Samsung;R$ 1.500,00
HL1024;2;Porto Alegre;10/09/2017;Acer;R$ 2.400,00
HL1020;1;Sao Paulo;10/09/2017;Motorola;R$ 1.500,00
HL1005;1;Salvador;10/09/2017;Canon;R$ 1.500,00
HL1007;3;Fortaleza;10/09/2017;Dell;R$ 2.300,00
HL1009;4;Campinas;10/09/2017;Motorola;R$ 1.400,00
HL1005;1;Recife;10/09/2017;Canon;R$ 1.500,00
HL1001;1;Sao Paulo;10/09/2017;LG;R$ 2.600,00
HL1005;3;Fortaleza;10/09/2017;Canon;R$ 1.500,00
HL1003;4;Sao Paulo;10/09/2017;Samsung;R$ 4.500,00
HL1024;3;Salvador;11/09/2017;Acer;R$ 2.400,00
HL1018;5;Campinas;11/09/2017;Xiaomi;R$ 1.200,00
HL1020;3;Sao Paulo;11/09/2017;Motorola;R$ 1.500,00
HL1020;1;Rio de Janeiro;11/09/2017;Motorola;R$ 1.500,00
HL1023;3;Recife;11/09/2017;Samsung;R$ 1.500,00
HL1005;3;Rio de Janeiro;11/09/2017;Canon;R$ 1.500,00
HL1005;3;Fortaleza;11/09/2017;Canon;R$ 1.500,00
HL1014;3;Fortaleza;11/09/2017;Samsung;R$ 1.100,00
HL1006;1;Nova Iguacu;11/09/2017;Samsung;R$ 1.400,00
